_id,ciudad,contrato,descripcion,empresa,horario,origen,rating_empresa,requerimientos,salario,titulo,url_oferta
computrabajo_501ed5206382c782eea2738e96488c27,"Bogotá, D.C.",Contrato de Obra o labor,"¡Te buscamos y te necesitamos! Importante ETT busca incorporar Analista marketng. Para nosotros lo más importante son las personas, el trato, su felicidad y por ello ofrecemos un extraordinario ambiente de trabajo.La satisfacción y el crecimiento de nuestros colaboradores es fundamental, y es por eso que nos esforzamos por lograr que las personas se sientan cómodas y vean en la compañía un lugar donde poder desarrollarse profesionalmente.Requisitos:• Ser Profesional en carreras de Mercado, Publicidad o administración de empresas.• Experiencia mínima de 6 meses, con conocimiento de consumo masivo y todo el proceso de creación, investigación, estrategias, planes de mercadeo, lanzamiento de productos y visitas a punto de venta.• Nivel de ingles B2Condiciones• Salario $2.500.000• Contrato obra o labor• Horario de lunes a viernes 7:00am a 5:30pmSi cumples con estas características, no dudes en postularte.¡Te estamos esperando!",Tiempos SAS,Tiempo Completo,computrabajo,"4,30","Educación mínima: Universidad / Carrera Profesional
4 años de experiencia
Idiomas: Inglés
Edad: entre 18 y 45 años
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No
","$ 4.000.000,00 (Mensual)",Líder de marca,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-lider-de-marca-en-bogota-dc-9BE97EAFC22CA60B61373E686DCF3405#lc=ListOffers-Score-18
computrabajo_f004ddbdcd1a6c7a3c9f7e42ea3719c4,"Bogotá, D.C.",Contrato de Obra o labor,"Importante club de golf ubicado en el sector de chapinero se encuentra en busca de Tecnólogo en Contabilidad o finanzas, o estudiante de últimos semestres de Finanzas, Administración, contaduría o carreras afines, con experiencia de más de 2 años en áreas financieras.FUNCIONES:-Realizar gestión de cartera diario (Realizar seguimiento y recaudo de la cartera)-Facturación de las actividades desarrolladas por la compañía-Realizar la respectiva contabilización en el software contable (Notas de crédito de clientes)-Archivar la documentación con sus respectivos soportes-Controlar y reportar los siniestros de seguros-Preparar informes detallados para su respectivo pago-Realizar informes mensuales de facturación y gestión de cartera y Realizar actividades de cierre mensual.CONOCIMEINTOS ESPECIFICOS-Gestión de cartera-Seguimiento y gestión de cobranza diaria-Generación de informes de cartera.-Deseable con conocimientos en facturación-Excelente manejo de ExcelHorarios: lunes a viernes de 7:00 a 5:00 pm o de 8:00 a 6:00 pmSalario: $ 1´800.000 + prestaciones de ley Pagos quincenales Contrato obra o labor con posibilidades de paso a indefinido luego de los 6 meses.",Human Resources Managment  S.A,Tiempo Completo,computrabajo,"4,35","Educación mínima: Universidad / Carrera tecnológica
2 años de experiencia
Conocimientos: Contabilidad, Microsoft Excel
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No
","$ 1.800.000,00 (Mensual)",Analista De Cartera – Con Excelente Nivel De Excel,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-cartera-con-excelente-nivel-de-excel-en-bogota-dc-D695AD0A2B82DDFC61373E686DCF3405#lc=ListOffers-Score-19
computrabajo_2dbfb9e19647d8374401394a945f5646,"Bogotá, D.C.",Contrato de Obra o labor,"Importante compañía del sector industrial ubicada cerca a la plaza de mercado de Paloquemao se encuentra en búsqueda de Técnica en carreras administrativas o estudiante de carreras afines, Importante contar con mínimo 1 año de experiencia en labores administrativas y atención al cliente.FUNCIONES- Recibir las llamadas telefónicas, direccionando a la dependencia pertinente.- Apertura y cierre de oficinas.- Autorizar el ingreso de personas- Atención al cliente- Apoyar a la Gerencia General, al Director Administrativo y al Director Comercial en cuanto a cartas y llamadas.- Recibir toda la correspondencia que llegue a la compañía- Registrar en el libro de correspondencia la totalidad de documentos recibidos.- Archivo de documentación.- Programación y seguimiento a mensajería, verificando cumplimiento de entregas.- Solicitar los almuerzos y verificar la exactitud de los mismos.- Realizar la entrega de dotación al personal nuevo- Entre otras.FORMACIÓN Y/O CONOCIMIENTOS- Conocimientos básicos de office- Conocimientos básicos del Sistema de Gestión de Calidad Horarios: lunes a viernes de 7:45 Am a 5:00 Pm – sábados de 8:00 Am a 12:00 pm Salario: $ 1´300.000 + prestaciones de ley Pagos mensualesContrato obra o labor",Human Resources Managment  S.A,Tiempo Completo,computrabajo,"4,35","Educación mínima: Universidad / Carrera técnica
1 año de experiencia
Conocimientos: Servicio al cliente, Microsoft Excel, Microsoft Word
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No
","$ 1.300.000,00 (Mensual)",Asistente Administrativa y De Recepción – Con Experiencia En El Sistema De Gestión De Calidad,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asistente-administrativa-y-de-recepcion-con-experiencia-en-el-sistema-de-gestion-de-calidad-en-bogota-dc-966A5DF7F0926F0A61373E686DCF3405#lc=ListOffers-Score-0
computrabajo_09dd8ae684e18442ba2563bab2f1beea,"Bogotá, D.C.",Contrato de Obra o labor,"Empresa dedicada a la producción de embutidos, ubicada en Fontibón HB requiere de manera urgente Auxiliar de Información, Técnico o Tecnólogo en, Producción, sistemas, costos, administrativo o afines, con experiencia en manejo del sistema SAP, manejo de Excel intermedio, inventarios, supervisión de entrada y salida de mercancía e informes. Manejo de bases de datos, Horario de trabajo: Domingo a Domingo, turnos rotativos de 8 horas con un día de descanso entre semana. Salario: $$1.292.790 + Aux. de transporte + pago de novedades Beneficios :casino + ruta + parqueadero",Nases EST,Tiempo Completo,computrabajo,"4,30","Educación mínima: Universidad / Carrera técnica
1 año de experiencia
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No
","$ 1.292.790,00 (Mensual)",Auxiliar de informacion logistica en Fontibon HB - Respuesta inmediata,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-auxiliar-de-informacion-logistica-en-fontibon-hb-respuesta-inmediata-en-bogota-dc-0255E91B41AB0C5E61373E686DCF3405#lc=ListOffers-Score-1
computrabajo_5578884c25d09d003cfc2f3c975b5d27,"Bogotá, D.C.",Contrato a término fijo,"Misión del cargo:Importante empresa de ropa interior y control está en busca de Mercaderista, para velar por el mantenimiento de los clientes a su cargo, para garantizar la participación de la marca en el canal de ventas mayorista, de acuerdo a un presupuesto asignado y a los lineamientos dados por la empresa. (visual, exhibición, mercadeo, impulso).Tareas:•       Visita diaria a los clientes asignados. Para ello debe organizar una ruta semanal por zona asignada.•       Ejecutar la estrategia de exhibición, asesoramiento y valores de la marca.•       Garantizar la correcta visibilidad de la marca dentro del punto de venta.•       Capacitar al personal de ventas de las tiendas asignadas.•       Apoyar el cumplimiento de los indicadores del área. (presupuesto de ventas, recaudo de cartera, participación de categorías, devoluciones, garantías).•       Ser responsable por el inventario del punto.•       Generar los sugeridos y toma de pedidos.Competencias del cargo:Educación mínima: BachilleratoExperiencia: Mínimo de 1 año, en marcas textiles como ropa interior, prendas deportivas, fajas.Habilidades: Atención al cliente, Comunicación y persuasión, Gestión de ventas, Servicio al clienteExcelente presentación personal. Salario: SMMLV + Bonificación por cumplimiento de presupuestos.Horario: de lunes a sábado de 10 am a 7 pm.Contrato: Fijo",CANELA BY ELVIRA BURGOS S A S,Tiempo Completo,computrabajo,,"Educación mínima: Educación Básica Secundaria
1 año de experiencia
Edad: entre 20 y 37 años
Conocimientos: Comunicación y persuasión, Gestión de ventas, Servicio al cliente, Ventas, Microsoft Excel, Mercadeo
Disponibilidad de viajar: Si
Disponibilidad de cambio de residencia: No
","$ 1.160.000,00 (Mensual)",Mercaimpulsador canal mayorista – tradicional TAT,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-mercaimpulsador-canal-mayorista-tradicional-tat-en-bogota-dc-397311082BF6F6C161373E686DCF3405#lc=ListOffers-Score-2
computrabajo_187f421731a87cff084653f4432937ce,"Bogotá, D.C.",Contrato de Obra o labor,"GRAN CONVOCATORIA ASESORES COMERCIALES EXTERNOS  - CONTRATACIÓN INMEDIATABuscamos Asesores comerciales Externos, TATSi quieres pertenecer a la mejor multinacional ubicada en Colombia, México y Brasil esta oferta es para ti:Buscamos personas con el siguiente perfil:- Con experiencia mínima de seis meses como vendedor o asesor comercial (Importante mucha actitud comercial)- Mínimo: Bachiller o si está estudiando modalidad: (Nocturno o virtual)- Espíritu comercial- Enérgicos- Con ambición y orientados al logro- Sobre todo con muchas ganas de aprender y crecer laboralmenteSu función principal será vender la plataforma de la empresa en restaurantes, casinos, plaza de minimercados, se encargara de enseñar, guiar al cliente a descargarla y hacer su respectivo pedido; atraer nuevos clientes crear estrategias para retenerlo, se orientar al cliente y fidelizarloHorario: lunes a sábadoSalario básico: $1.250.000 +  prestaciones de ley y comisiones sin techo.Postula tu hoja de vida y te contactaremos",Aplicar,Tiempo Completo,computrabajo,,"Educación mínima: Bachillerato / Educación Media
Menos de 1 año de experiencia
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No
","$ 1.250.000,00 (Mensual)",Vendedores TAT,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-vendedores-tat-en-bogota-dc-A49822B225712C6C61373E686DCF3405#lc=ListOffers-Score-3
computrabajo_7f9beae03af8b3f56787d864fad8e49b,"Bogotá, D.C.",Contrato a término indefinido,"Empresa de servicios turísticos requiere ejecutiva comercial para su departamento venta externa,  mujer líder proactiva, para realizar presentaciones del portafolio, cierre de negocios y apertura de nuevos mercados.Contrato directo a término indefinido con prestaciones de ley, Comisiones, bonificaciones. capacitación acompañamiento  permanente. Plan carrera a corto plazo.",Circulo de Viajes Universal S.A.,Tiempo Completo,computrabajo,"4,25","Educación mínima: Universidad / Carrera tecnológica
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No
","$ 2.000.000,00 (Mensual)",Asesora Comercial - venta externa plan carrera,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesora-comercial-venta-externa-plan-carrera-en-bogota-dc-E25909C2D784E65861373E686DCF3405#lc=ListOffers-Score-4
computrabajo_d106389d7a671f53fce155136baff500,"Bogotá, D.C.",Contrato a término fijo,"Tienda de ropa Masculina y Femenina casual / elegante, requiere personal bachiller con experiencia mínimo de un año, para el departamento de ventas en los diferentes almacenes de la compañía en Bogotá. Horario:  (según almacén) se requiere disponibilidad de tiempo. Contrato: Laboral FijoSalario: Mínimo + bonificaciones y prestaciones de ley.",Agencia de empleo de Colsubsidio,Tiempo Completo,computrabajo,,"Educación mínima: Bachillerato / Educación Media
1 año de experiencia
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No
","$ 1.160.000,00 (Mensual)",Asesor de ventas - Tienda de ropa,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-ventas-tienda-de-ropa-en-bogota-dc-A95A16771E595B0D61373E686DCF3405#lc=ListOffers-Score-5
computrabajo_1b09b64385629d107b131c5bb1ea6db7,"Bogotá, D.C.",Contrato a término indefinido,"Importante empresa multinacional del sector automotriz, requiere para su quipo de trabajo bachilleres y/o técnicos que tengan experiencia como mínimo de (1) año en ventas de vehículos en sala.Tener como mínimo 2 dosis de vacunación covid.Salario: Básico de $ 923.000 + Comisiones (carros premium)Horario: Se define con el jefe dependiendo de la apertura de la salaSala en Puente ArandaContar con licencia B1",Adecco Colombia S.A.,Tiempo Completo,computrabajo,"4,32","Educación mínima: Bachillerato / Educación Media
1 año de experiencia
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No
",,Asesor comercial de vehiculos - carros premium,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-comercial-de-vehiculos-carros-premium-en-bogota-dc-53AE837AC7814F1A61373E686DCF3405#lc=ListOffers-Score-6
computrabajo_9c9457f4872534c3048d35c0d2928e1e,"Bogotá, D.C.",Contrato a término fijo,"Importante empresa del sector de textiles requiere Técnico o Tecnólogo en mantenimiento Electricista con de 3 años  experiencia en Mantenimiento preventivo, correctico y predictivo de compresores, planta de aguas, motobombas, montajes, traslados de maquinaria, subestaciones eléctricas, tableros distribución eléctrica, calderas, red contraincendios, iluminación, ascensores,  horario rotativo 3 turnos (6 am – 2 pm; 2 pm – 10 pm; 10 pm – 6 am) que son semanales, más dos domingos al mes que son remunerados más recargos nocturnos, dominicales y horas extras contrato  fijo a tres meses y renovable a un año directamente con la compañía",MANPOWER PROFESSIONAL LTDA,Tiempo Completo,computrabajo,"4,41","Educación mínima: Universidad / Carrera técnica
3 años de experiencia
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No
","$ 1.700.000,00 (Mensual)",Técnico Electricista Mantenimiento Maquinas Industriales - ruta,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-tecnico-electricista-mantenimiento-maquinas-industriales-ruta-en-bogota-dc-EA5B09EF52635F3061373E686DCF3405#lc=ListOffers-Score-7
computrabajo_33a24278184057b837fd240f2e9d2c19,"Bogotá, D.C.",Contrato de Obra o labor,"Hola!Estamos buscando talentos en mantenimiento técnico que deseen trabajar para una importante empresa de servicios aeroportuarios!Las funciones a realizar son: realizar y revisar el mantenimiento preventivo y correctivo de los equipos de apoyo terrestre, haciendo énfasis en las estructuras físicas (latonería, pintura, soldadura, montallantas, electricidad y mecánica general) de los equipos de la compañía y entregar los equipos reparados oportunamente a la operación.Horario: Turnos rotativos de domingo a domingo con día compensatorio entre semana.Experiencia: Mínimo 1 año de experiencia de acuerdo a su formación técnica y énfasis profesional.Nivel académico: Bachilleres con énfasis en Mecánica, electrónica o soldadura. Técnicos o tecnólogos de acuerdo al área mencionada.DEBE CONTAR CON LICENCIA DE CONDUCCIÓN.Te garantizamos estabilidad laboral, crecimiento dentro de la compañía y pagos oportunos.",Servicios Especializados Servicol SAS,Tiempo Completo,computrabajo,"4,17","Educación mínima: Universidad / Carrera técnica
Menos de 1 año de experiencia
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No
","$ 1.654.000,00 (Mensual)",Técnico automotriz (Con experiencia) - Técnico o tecnólogo,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-tecnico-automotriz-con-experiencia-tecnico-o-tecnologo-en-bogota-dc-D3D5EC4672FFB73861373E686DCF3405#lc=ListOffers-Score-8
computrabajo_4d3a68de7d7d05143db88a66d9185c25,"Bogotá, D.C.",Contrato a término indefinido,"Importante multinacional de servicios solicita profesionales en administración de empresas, Mercadeo, administración de instituciones de servicios o afines, con experiencia mínima de 3 años en relacionamiento con clientes y colaboradores, realizando funciones como •	Manejo del número, análisis y gestión de las cifras del área tanto para ventas como para retención•	Medición y control de los KPI´s del área•	Elaboración mensual de reportes de MAP•	Super user de CRM y manejo de Power BI del área•	Gestión de las cifras y tableros de retail•	Soportar los temas asociados a retención como: encuesta a cliente y usuarios, relacionamiento con clientes NON SAG para aplicar VIPI.",Aplicar,Tiempo Completo,computrabajo,,"Educación mínima: Universidad / Carrera Profesional
3 años de experiencia
Idiomas: Inglés
",,Coordinador de ventas y retencion,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-coordinador-de-ventas-y-retencion-en-bogota-dc-60E19F7B0A2E863861373E686DCF3405#lc=ListOffers-Score-9
computrabajo_b71b78409a56efbb818250b04b515810,"Bogotá, D.C.",Contrato de Obra o labor,"Importante empresa de bogota requiere personal con técnico o tecnologo en refigeracion o gasodomesticos con actitud, que sepan bien de su profesion y moto. OFERTA LABORALHorario lunes a sábado 48 Horas Semanales ( lunes a viernes de 7:00Am- 5:00pm / Sábado 9:00am -1:00pm)Salario:  $1.700.000 + Rodamiento $623.000+ Todas las prestaciones de ley + aux de alimentación Contrato obra y labor.Beneficios Estabilidad laboral, oportunidad de crecimiento, prueba técnica el mismo día, Pagos cada 15 días .",GRUPO ALIANZA,Tiempo Completo,computrabajo,"3,95","Educación mínima: Universidad / Carrera técnica
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No
","$ 2.300.000,00 (Mensual)",técnico en refrigeración o gasodomesticos - con o sin experiencia,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-tecnico-en-refrigeracion-o-gasodomesticos-con-o-sin-experiencia-en-bogota-dc-32E7B2663B8A47A461373E686DCF3405#lc=ListOffers-Score-10
computrabajo_ec5db68091731c1ee63add2719982d4b,"Bogotá, D.C.",Contrato a término indefinido,"Importante empresa del sector salud se encuentra en búsqueda de Coordinador de aplicaciones TICS.Misión del cargo: Ser responsable por el soporte y proyectos asociados con el uso de ERP Dinámica gerencial Hospitalaria. Proponer acciones que busquen tomar el mayor provecho de la herramienta y que los usuarios finales sesten capacitados, informados y adheridos a las mejores prácticas en el uso del aplicativo. Ser el nivel 3 de escalamiento en casos asociados al uso de Dinámica.Requisitos: Profesional en ingeniería de sistemas, comunicaciones, o electrónica. Con especialización (Gerencia de Proyectos) ,Experiencia mínima de 3 años en cargos afines en sector salud.Salario: $5.781.000Contrato: IndefinidoHorario:Lunes-Sabado",Aplicar,Tiempo Completo,computrabajo,,"Educación mínima: Postgrado / Especialización
3 años de experiencia
","$ 5.781.000,00 (Mensual)",Coordinador de aplicaciones TICS sector salud,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-coordinador-de-aplicaciones-tics-sector-salud-en-bogota-dc-F3CEE824B40DCA2C61373E686DCF3405#lc=ListOffers-Score-11
